season_id,timestamp,scryfallId,card_name,tags
Season-2,2022-09-01,01978fe5-00a9-4add-ae2a-b4c2572ffb9a,Vendilion Clique,['Blue']
Season-2,2022-09-01,01c6f877-6b00-4d57-8a88-36cd3b16edbc,Llanowar Elves,['Green']
Season-2,2022-09-01,01e7b0bc-1c6c-48f4-8b72-1a809f536c6c,Birds of Paradise,['Green']
Season-2,2022-09-01,02138fbb-3962-4348-8d31-faaefba0b8b2,Raugrin Triome,['Lands']
Season-2,2022-09-01,02551196-ecea-472f-9547-3c9658d0489e,Ravenous Chupacabra,['Black']
Season-2,2022-09-01,0263c742-345b-4425-8326-75bfa60e08ea,Sundering Titan,['Colorless']
Season-2,2022-09-01,02902fcc-eefc-4e81-aafd-59fa203a71d7,Eternal Witness,['Green']
Season-2,2022-09-01,029b6d93-0f7a-4df4-8c01-96cbd5e03315,Search for Tomorrow,['Green']
Season-2,2022-09-01,02c175df-2e9b-4064-9271-d85e4dd4c94d,Pernicious Deed,['Multicolored']
Season-2,2022-09-01,02c532e8-21f1-4d6f-a931-1ea48a6aeea2,Coalition Relic,['Colorless']
Season-2,2022-09-01,02d6d693-f1f3-4317-bcc0-c21fa8490d38,"Jace, Vryn's Prodigy // Jace, Telepath Unbound",['Blue']
Season-2,2022-09-01,02f0067c-2d38-46bd-b52e-070c2ce424f0,Tooth and Nail,['Green']
Season-2,2022-09-01,030b7ddc-dcf0-433a-b09e-27f117430e7b,Lotus Bloom,['Colorless']
Season-2,2022-09-01,030e46a1-64a7-47e3-9b9f-82a22fe3734b,Consecrated Sphinx,['Blue']
Season-2,2022-09-01,0324641d-af55-4c53-b4dc-c8262e967da5,Volcanic Island,['Lands']
Season-2,2022-09-01,0359f212-9564-41a9-870b-d2c57455a695,Brainstorm,['Blue']
Season-2,2022-09-01,03cc5caf-b2d7-4211-a1a4-f0ad6e70e3f4,Sword of Body and Mind,['Colorless']
Season-2,2022-09-01,03dea775-bbb3-4e9c-8514-0605b5ad2e8b,Avenger of Zendikar,['Green']
Season-2,2022-09-01,03f442e9-a69b-4d03-959d-1f82793d8242,Wall of Blossoms,['Green']
Season-2,2022-09-01,045ce37b-86d2-4e56-84af-b6625b53d13c,Path to Exile,['White']
Season-2,2022-09-01,0463e989-ba32-4a46-a82f-e0d6daf3cd51,Sulfuric Vortex,['Red']
Season-2,2022-09-01,04b31611-9053-4eaf-b392-21bb644fef5f,Sinkhole,['Black']
Season-2,2022-09-01,04bf7e2b-a05f-4ce6-b64c-809b74790b59,Unexpectedly Absent,['White']
Season-2,2022-09-01,04dab28f-d0d0-49ef-9326-34fb348a7853,Condemn,['White']
Season-2,2022-09-01,04fc99dc-bfbe-4567-b791-6b1db96471ec,Reanimate,['Black']
Season-2,2022-09-01,054f2276-2dd5-43da-bb26-c57c560861fe,Steam Vents,['Lands']
Season-2,2022-09-01,05812009-d1b8-4775-8188-f05cfdb4feed,Worn Powerstone,['Colorless']
Season-2,2022-09-01,0596155d-8f83-40ca-be31-9a0df1ced65e,Wall of Omens,['White']
Season-2,2022-09-01,05bd329b-5707-42fc-af1c-084cc604e805,Imperial Recruiter,['Red']
Season-2,2022-09-01,05cf51d8-9f91-42ff-99e9-4397f2251c20,Dark Confidant,['Black']
Season-2,2022-09-01,05e8a4ea-8c0d-4284-ac23-80e19fdde11d,Myr Battlesphere,['Colorless']
Season-2,2022-09-01,0632d42e-ee81-4ceb-82af-c5cbf32e3d1a,Sakura-Tribe Elder,['Green']
Season-2,2022-09-01,0645f487-efe5-4764-b361-85e07bb5ccca,"Ulamog, the Infinite Gyre",['Colorless']
Season-2,2022-09-01,064dfdeb-485f-473e-9fa0-8fdb7638cdc6,Dismember,['Colorless']
Season-2,2022-09-01,067fac91-2483-4678-b86a-2c54a3a480cf,"Kozilek, Butcher of Truth",['Colorless']
Season-2,2022-09-01,068bb15a-fc2d-42a2-859b-837b946d23c0,Underground Sea,['Lands']
Season-2,2022-09-01,06a4d2e0-1410-41f4-8070-2b0144c71e1d,Reveillark,['White']
Season-2,2022-09-01,06ae6a96-b01a-4ba3-b8c1-87ef56ace103,Inkwell Leviathan,['Blue']
Season-2,2022-09-01,06c0c35d-a26e-473a-9206-8fbda7191700,Entomb,['Black']
Season-2,2022-09-01,06cb1bd6-73e0-4104-b344-4bc52d7dcedf,Baleful Strix,['Multicolored']
Season-2,2022-09-01,071daca8-ccc6-4707-843e-adac40dd1588,Fury,['Red']
Season-2,2022-09-01,07246783-d475-4f61-99ac-e2b574072349,Voice of Resurgence,['Multicolored']
Season-2,2022-09-01,07313dd3-d0dc-40ca-98a3-fa4d39e5bcae,Oust,['White']
Season-2,2022-09-01,073bfdca-d7b8-4f4b-93f3-6e7c44bc0b0a,Sol Ring,['Colorless']
Season-2,2022-09-01,07c17b01-ee5d-491a-8403-b3f819b778c4,Wishclaw Talisman,['Black']
Season-2,2022-09-01,0845f0b0-9413-4ddd-861d-9607636bebc6,Natural Order,['Green']
Season-2,2022-09-01,0858ab5a-930c-44f0-9621-4dd634cf39c6,Banishing Light,['White']
Season-2,2022-09-01,086f97e9-8b62-44f3-b467-149c2ac5ca78,Opposition Agent,['Black']
Season-2,2022-09-01,09516d3d-e6c2-4359-af2a-a4aa244ca033,Glen Elendra Archmage,['Blue']
Season-2,2022-09-01,09521f23-52d6-482d-9f3b-c4d12fcc08cc,Tidehollow Sculler,['Multicolored']
Season-2,2022-09-01,09abb6df-2aa1-4999-b550-db2892faa8c7,Caves of Chaos Adventurer,['Red']
Season-2,2022-09-01,09b792b3-ed87-4360-a392-506e5f8140a1,Regrowth,['Green']
Season-2,2022-09-01,09fd2d9c-1793-4beb-a3fb-7a869f660cd4,Bonecrusher Giant // Stomp,['Red']
Season-2,2022-09-01,0a26d900-c652-4f9c-8681-a35c5f8b1937,Sacred Foundry,['Lands']
Season-2,2022-09-01,0ba5dd1a-6906-4b45-bbf7-2f10cb955083,Geist of Saint Traft,['Multicolored']
Season-2,2022-09-01,0c0e7131-db26-448d-afda-f48337a026f0,Pyroclasm,['Red']
Season-2,2022-09-01,0c2a6b15-e614-4f0b-84e4-8630516f3325,Rakdos Signet,['Multicolored']
Season-2,2022-09-01,0c3bc412-689f-4385-807b-ed60d6276d76,Grim Monolith,['Colorless']
Season-2,2022-09-01,0c9a7cb0-5bff-48ff-b620-2838816ac9b5,Counterspell,['Blue']
Season-2,2022-09-01,0c9ebec9-3474-4062-9607-2e2a72f78299,Enlightened Tutor,['White']
Season-2,2022-09-01,0cb33b46-4d1b-4f97-bfdc-d815aee111da,Mana Crypt,['Colorless']
Season-2,2022-09-01,0d08f5e4-d2d3-4659-86d4-a983d80e3b2c,Tundra,['Lands']
Season-2,2022-09-01,0d4a3eb3-8b28-49f7-a06c-eae26da6026b,Sower of Temptation,['Blue']
Season-2,2022-09-01,0d60eabe-b281-4eba-9c26-287364ed2067,Earthshaker Khenra,['Red']
Season-2,2022-09-01,0da4409b-fe3f-4500-bf4b-890593f7d313,Punishing Fire,['Red']
Season-2,2022-09-01,0da69523-cece-425a-b08a-fb27fac29374,Figure of Destiny,['Multicolored']
Season-2,2022-09-01,0e0d989d-7186-40dc-bdfe-cfbb77656bc8,"Emrakul, the Aeons Torn",['Colorless']
Season-2,2022-09-01,0e51d796-7279-4c06-87f0-37adbdaa41df,Underworld Breach,['Red']
Season-2,2022-09-01,0e606072-a3aa-4300-ba90-ec92a721fa76,"Jace, the Mind Sculptor",['Blue']
Season-2,2022-09-01,0e84fc99-4045-4518-b588-512a675f2933,"Venser, Shaper Savant",['Blue']
Season-2,2022-09-01,0e9aeaa8-9a75-4719-992f-cbb316f72175,Savannah,['Lands']
Season-2,2022-09-01,0ec8d800-7f06-44e0-b22d-cdff0a9b153d,Hellrider,['Red']
Season-2,2022-09-01,0ecbe097-ba51-42e5-957c-382eb66c08f0,Robber of the Rich,['Red']
Season-2,2022-09-01,0eee981e-5d26-4810-90e1-432f3c3107f2,Reclamation Sage,['Green']
Season-2,2022-09-01,0f427f0b-034c-4821-8758-e395c0042d8a,Creeping Tar Pit,['Lands']
Season-2,2022-09-01,0f7585c8-9e21-4eef-afc1-2852de23db2f,Polluted Delta,['Lands']
Season-2,2022-09-01,10158a5e-5a03-41ab-85d2-0907ccf32c9b,Dack Fayden,['Multicolored']
Season-2,2022-09-01,1055f518-c15d-4aee-9b91-a4068ec22466,Shriekmaw,['Black']
Season-2,2022-09-01,1066a94a-8e4f-4d77-820b-7a77a18116f0,Wooded Foothills,['Lands']
Season-2,2022-09-01,107492bd-b32f-4692-917c-7771986b5bf7,Thespian's Stage,['Lands']
Season-2,2022-09-01,1132218d-56cd-441e-9006-df3c50344491,Joraga Treespeaker,['Green']
Season-2,2022-09-01,11488771-3d02-476e-bf6d-ad40ec691fd5,Simic Signet,['Multicolored']
Season-2,2022-09-01,116eafca-668b-4864-bb7b-9d615c93c059,Inferno Titan,['Red']
Season-2,2022-09-01,1192f7a9-102e-4b3a-b154-18c8eb332217,"Ulamog, the Ceaseless Hunger",['Colorless']
Season-2,2022-09-01,1290e00b-c41b-4e30-8b65-a7fd4356d462,Mind's Desire,['Blue']
Season-2,2022-09-01,12c442ee-7239-4eb0-a25d-c9334c9e235d,Gideon Blackblade,['White']
Season-2,2022-09-01,139b90cd-8272-457a-be32-1298145345be,Watery Grave,['Lands']
Season-2,2022-09-01,13e3c0c5-7451-4da9-acc0-d6e4e1f2655e,Dire Fleet Daredevil,['Red']
Season-2,2022-09-01,14065271-d942-42a8-aa38-d8a622c0375d,Scrubland,['Lands']
Season-2,2022-09-01,1453f92e-df2d-4789-aa1b-a5b5c51567d4,Preordain,['Blue']
Season-2,2022-09-01,1571b584-9007-45ee-a3c3-6c72f227fee2,Mystical Tutor,['Blue']
Season-2,2022-09-01,15c34f32-49d9-4a0d-83b2-28172f54fdd1,Crop Rotation,['Green']
Season-2,2022-09-01,15db4353-9c46-4fe4-b22e-0cf024aa9dfc,Grim Lavamancer,['Red']
Season-2,2022-09-01,15faa763-b897-4e86-b094-73f3236291a9,Verdant Catacombs,['Lands']
Season-2,2022-09-01,162018eb-5483-4fa2-9c5a-abb639eecf91,"Kiki-Jiki, Mirror Breaker",['Red']
Season-2,2022-09-01,1658f12b-8ac5-4d29-86d5-f20c4d5f7e48,Vindicate,['Multicolored']
Season-2,2022-09-01,16782095-0b7f-4489-8a97-b74f8efef352,Abundant Harvest,['Green']
Season-2,2022-09-01,16c8d2fa-54a7-46e8-980c-905258497c90,Arid Mesa,['Lands']
Season-2,2022-09-01,1716b4dd-9045-462b-b053-72de450a8cde,Blood Crypt,['Lands']
Season-2,2022-09-01,17799546-750e-4b39-8848-815e7bb902d9,Dimir Signet,['Multicolored']
Season-2,2022-09-01,1783343e-6761-4f7f-8e6c-dd1fb6ba43f7,Selesnya Signet,['Multicolored']
Season-2,2022-09-01,1785cb18-c291-4fd5-b8c7-ace893c32e49,Mesmeric Fiend,['Black']
Season-2,2022-09-01,17b59819-4746-4c67-b6e5-4157d498a065,Vryn Wingmare,['White']
Season-2,2022-09-01,17db2b6a-eaa8-4a08-9e86-370bbd058574,Bayou,['Lands']
Season-2,2022-09-01,17f28b16-da65-41a8-ba4f-f1c5e104aad6,Council's Judgment,['White']
Season-2,2022-09-01,183ef738-0559-49ca-85b4-e6836521f203,Eidolon of the Great Revel,['Red']
Season-2,2022-09-01,187e887c-c39d-4d25-a506-cdc95fc70316,"Gideon, Ally of Zendikar",['White']
Season-2,2022-09-01,18a3cca1-e50e-49b6-9e1a-f86640e3b177,Snuff Out,['Black']
Season-2,2022-09-01,18adbda4-8d36-47cd-afbc-c785aaa8ed80,Blightsteel Colossus,['Colorless']
Season-2,2022-09-01,18bd50f2-c3ba-4217-a2d5-bb771e199706,Vampiric Tutor,['Black']
Season-2,2022-09-01,18cb7bf6-9c7c-4e62-a678-7b75862e2f64,Valakut Exploration,['Red']
Season-2,2022-09-01,18f23daa-bc59-456a-8a28-3823e51bc74b,Night's Whisper,['Black']
Season-2,2022-09-01,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,['Lands']
Season-2,2022-09-01,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,['White']
Season-2,2022-09-01,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,['Green']
Season-2,2022-09-01,1a6f256b-943e-4cfb-9fc9-d1ded68b5f97,Chart a Course,['Blue']
Season-2,2022-09-01,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,['Lands']
Season-2,2022-09-01,1af92296-455a-425e-9397-a96d09937767,Incinerate,['Red']
Season-2,2022-09-01,1b350e59-376b-46ab-a34a-cc124eca5fba,"Elspeth, Knight-Errant",['White']
Season-2,2022-09-01,1b6ed82a-42a9-4024-bcad-7c2899882767,Azorius Signet,['Multicolored']
Season-2,2022-09-01,1bae1f86-4639-4424-b47b-fdc826bf6e97,Boros Signet,['Multicolored']
Season-2,2022-09-01,1bb30340-96a4-49d8-838b-8788900401a0,Gruul Signet,['Multicolored']
Season-2,2022-09-01,1be9d9a4-d7ee-4854-abc2-85cabf993ec9,Archon of Cruelty,['Black']
Season-2,2022-09-01,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,['Multicolored']
Season-2,2022-09-01,1c4968e7-c656-419d-980b-5384de02bc8e,"Isamaru, Hound of Konda",['White']
Season-2,2022-09-01,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,['Lands']
Season-2,2022-09-01,1d3c7c00-3a27-4926-9cdd-b112dd35218a,Necromancy,['Black']
Season-2,2022-09-01,1da4d4f3-b3cb-4b61-81b8-06ae441c41bf,Shark Typhoon,['Blue']
Season-2,2022-09-01,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,['Lands']
Season-2,2022-09-01,1de256fd-367f-4517-90c4-19d826c11a48,Izzet Signet,['Multicolored']
Season-2,2022-09-01,1e14e677-9bfa-4bcc-9772-8e7758d7538a,Sea Gate Stormcaller,['Blue']
Season-2,2022-09-01,1e2a73ec-39be-4d23-8c25-17d7c174dcee,Oblivion Ring,['White']
Season-2,2022-09-01,1e2fee55-227b-4373-a3f7-b463f220033f,Tinker,['Blue']
Season-2,2022-09-01,1e3259f8-ee93-4b02-b8e1-a7bd6dd698ca,"Uro, Titan of Nature's Wrath",['Multicolored']
Season-2,2022-09-01,1ee98955-4c47-4d45-9377-608dfa755337,Bone Shards,['Black']
Season-2,2022-09-01,1f2f7d4b-aa65-42ed-a441-8e35be96743c,Orcish Lumberjack,['Multicolored']
Season-2,2022-09-01,1fa48620-4c3d-4f75-be1f-c12c4aa59f51,"Golos, Tireless Pilgrim",['Colorless']
Season-2,2022-09-01,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,['Green']
Season-2,2022-09-01,201f06ef-c180-4ce3-afaf-bec3b14c0222,Dawnbringer Cleric,['White']
Season-2,2022-09-01,2047963c-3761-4d21-834a-674762248b77,High Tide,['Blue']
Season-2,2022-09-01,205df311-a72d-40f1-b2ea-9b30274bc9bd,Knight of the Reliquary,['Multicolored']
Season-2,2022-09-01,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Sneak Attack,['Red']
Season-2,2022-09-01,218af707-cc60-407e-af20-e21879a0e902,Young Pyromancer,['Red']
Season-2,2022-09-01,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,['White']
Season-2,2022-09-01,228e551e-023a-4c9a-8f32-58dae6ffdf7f,Valakut Awakening // Valakut Stoneforge,['Red']
Season-2,2022-09-01,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,['Lands']
Season-2,2022-09-01,22f40dfc-a35d-4094-9805-0de8b7f61cb0,Stirring Wildwood,['Lands']
Season-2,2022-09-01,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,['Blue']
Season-2,2022-09-01,23b95b26-0bbf-4fa1-80c1-f621f1a1b947,Damn,['Multicolored']
Season-2,2022-09-01,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Life // Death,['Black']
Season-2,2022-09-01,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,['Lands']
Season-2,2022-09-01,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,['Blue']
Season-2,2022-09-01,24842e29-77ac-4904-bd8f-b2cd163dd357,"Archangel Avacyn // Avacyn, the Purifier",['White']
Season-2,2022-09-01,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,['Lands']
Season-2,2022-09-01,24a76568-a2d4-41a6-88b8-fa5ed4093930,Celestial Colonnade,['Lands']
Season-2,2022-09-01,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,['Red']
Season-2,2022-09-01,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,['Red']
Season-2,2022-09-01,24e58478-c6a8-4f86-854a-a489c99bd777,Usher of the Fallen,['White']
Season-2,2022-09-01,253256a0-2891-45b0-be9f-8a4a425575f9,Maze of Ith,['Lands']
Season-2,2022-09-01,254f4460-beb9-43ce-a176-d040f7dd7e9e,Golgari Signet,['Multicolored']
Season-2,2022-09-01,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,['Green']
Season-2,2022-09-01,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,['Colorless']
Season-2,2022-09-01,2626d4c9-fcef-4057-a154-7d987a4a4b84,Sword of Fire and Ice,['Colorless']
Season-2,2022-09-01,26c68473-70ca-40ba-b5c6-71ec30f88a2c,Damnation,['Black']
Season-2,2022-09-01,26d40e03-6de4-4373-9fbf-04c1dd79e995,Jetmir's Garden,['Lands']
Season-2,2022-09-01,2744ac83-a79f-4042-8720-688b5adda382,Nurturing Peatland,['Lands']
Season-2,2022-09-01,27691efa-052d-4afe-b9ef-159858ca660f,"Braids, Cabal Minion",['Black']
Season-2,2022-09-01,277bc4e5-f43a-4f1e-a7e9-11796e78fcdf,Blade Splicer,['White']
Season-2,2022-09-01,28667c8b-d02c-4e57-a050-1549207b65d1,Thragtusk,['Green']
Season-2,2022-09-01,28bb8ec0-9729-4aa1-8ce4-a3a5598b0d70,Soul Partition,['White']
Season-2,2022-09-01,29632951-3c3d-478c-8c5a-9a34f30a5c28,Dauthi Voidwalker,['Black']
Season-2,2022-09-01,299f1f93-ecee-4ed8-a77e-6ebc4b85328d,Beast Within,['Green']
Season-2,2022-09-01,2b20d3e1-62ef-44db-8109-a33d4fa3e7f1,Exploration,['Green']
Season-2,2022-09-01,2b5315a4-6a78-456f-8d5a-fea9d62f3f0e,Strip Mine,['Lands']
Season-2,2022-09-01,2b73d294-6ab1-4051-9b0f-d8e335d37674,Unholy Heat,['Red']
Season-2,2022-09-01,2b74bb81-fb9a-40e5-a941-e517430b52f5,Indatha Triome,['Lands']
Season-2,2022-09-01,2b842616-c0cc-43d4-a52d-0159caebadd2,Orzhov Signet,['Multicolored']
Season-2,2022-09-01,2b9b0195-beda-403e-bc27-7ae3be9f318c,Temple Garden,['Lands']
Season-2,2022-09-01,2be39749-ad6f-4160-99eb-c677eee7f1b2,Thraben Inspector,['White']
Season-2,2022-09-01,2bf2da97-3331-4614-b4ff-f03d061500a7,Fire Covenant,['Multicolored']
Season-2,2022-09-01,2d9b12cc-f616-4b52-91eb-a430e70f9251,Wrath of God,['White']
Season-2,2022-09-01,2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa,Ephemerate,['White']
Season-2,2022-09-01,2dc16614-5cf8-444d-a5ae-cac25018af68,Burst Lightning,['Red']
Season-2,2022-09-01,2e139ad1-1079-49e9-babd-6399c44ad333,Seasoned Pyromancer,['Red']
Season-2,2022-09-01,2eb69961-0053-476f-b58e-20b6df0e2649,"Gonti, Lord of Luxury",['Black']
Season-2,2022-09-01,3003d481-1b52-4aa9-bbdc-e948fbc8d49d,Sylvan Library,['Green']
Season-2,2022-09-01,3028075c-5fc5-4942-a984-1ffcf7a8933d,Knight of Autumn,['Multicolored']
Season-2,2022-09-01,30377bf0-d9b1-4c14-8dde-f74b1e02d604,Gilded Goose,['Green']
Season-2,2022-09-01,307543ca-8e17-433f-9758-4c77da6c0870,Thief of Sanity,['Multicolored']
Season-2,2022-09-01,30a73816-1f33-4798-a9d6-5f0410d19625,Shambling Vent,['Lands']
Season-2,2022-09-01,310a1c46-8331-4a09-9fcb-d942f8102364,Thoughtseize,['Black']
Season-2,2022-09-01,312a6058-de08-487d-95bd-b3c56807fdd6,Crucible of Worlds,['Colorless']
Season-2,2022-09-01,31b770cc-09e7-4c0b-b2a4-462ab4f7200d,Expressive Iteration,['Multicolored']
Season-2,2022-09-01,31ecbe1d-2ad7-4cbb-8392-f41f107356db,"Elesh Norn, Grand Cenobite",['White']
Season-2,2022-09-01,325d9372-01c9-4e99-a966-13c8f8566e2e,Yavimaya Elder,['Green']
Season-2,2022-09-01,3277ad99-5682-4baa-b106-de15721876a6,Glorybringer,['Red']
Season-2,2022-09-01,327cf118-cc92-4073-85d0-94d2a0a6989a,Scalding Tarn,['Lands']
Season-2,2022-09-01,329a8738-3e17-403a-857a-0ba529ce8cd1,Walking Ballista,['Colorless']
Season-2,2022-09-01,32a180dd-9641-4546-8940-9b21084f0c71,Lightning Bolt,['Red']
Season-2,2022-09-01,33672990-4860-4aa6-ac1b-f9da66f5da59,Wurmcoil Engine,['Colorless']
Season-2,2022-09-01,33ab05b5-d6f5-439c-9aed-1a58ceb282ad,Flametongue Yearling,['Red']
Season-2,2022-09-01,345a4aee-5846-4ae9-9af1-4c8fe8d692ec,Winds of Abandon,['White']
Season-2,2022-09-01,345fd005-5052-4500-a260-3649500e21f4,Mulldrifter,['Blue']
Season-2,2022-09-01,3462a3d0-5552-49fa-9eb7-100960c55891,"Oko, Thief of Crowns",['Multicolored']
Season-2,2022-09-01,34d92077-d7b2-4996-848f-fd4917e2fb42,Eater of Virtue,['Colorless']
Season-2,2022-09-01,35f1a6ba-e46f-44fb-93f4-fb883d677b36,Baleful Mastery,['Black']
Season-2,2022-09-01,36ed9f9d-99a7-49f4-b0ad-d71355809d32,Hazoret the Fervent,['Red']
Season-2,2022-09-01,377cee38-e769-47b0-abd5-0f528600f36a,Badlands,['Lands']
Season-2,2022-09-01,37dbe1a3-3c44-452b-9fb9-37f5d793d0b5,Memory Jar,['Colorless']
Season-2,2022-09-01,39b41cb3-ca3d-4389-8f66-e1f77f5fb683,Fact or Fiction,['Blue']
Season-2,2022-09-01,39c431d7-d94b-46c4-bb89-f3db56214ab4,Elvish Reclaimer,['Green']
Season-2,2022-09-01,3a2d7cf9-dddb-4de3-b4f2-c52e3ec8fb4b,Brain Freeze,['Blue']
Season-2,2022-09-01,3b214b6f-4734-4200-8467-92d7e3469b5d,Tezzeret the Seeker,['Blue']
Season-2,2022-09-01,3b5233ff-03bc-4053-9b49-c4185c2de38d,Restoration Angel,['White']
Season-2,2022-09-01,3b6e5956-f795-451b-bb24-56462d1ced27,Umezawa's Jitte,['Colorless']
Season-2,2022-09-01,3ba95ffa-990a-4013-98b7-5d8c0b34e9c4,Fyndhorn Elves,['Green']
Season-2,2022-09-01,3bd1ec98-8188-4649-899e-b0972509fc7e,Firebolt,['Red']
Season-2,2022-09-01,3c02b8ee-84cb-44cb-ba14-9e725a9d03ee,Ponder,['Blue']
Season-2,2022-09-01,3c0f5411-1940-410f-96ce-6f92513f753a,Goblin Guide,['Red']
Season-2,2022-09-01,3ca7135c-4ee4-43da-b243-66148f138805,Monastery Mentor,['White']
Season-2,2022-09-01,3cd907ed-9c68-4bd6-af92-6244909fdf8b,"Squee, Dubious Monarch",['Red']
Season-2,2022-09-01,3d71be5f-0fd7-4a88-8041-f4d6bc4cc9ac,Blackcleave Cliffs,['Lands']
Season-2,2022-09-01,3d73700c-fa62-42be-aaca-5f8a50af20db,Needle Spires,['Lands']
Season-2,2022-09-01,3d9d840e-1f13-44e3-a4de-903cfa58a346,Showdown of the Skalds,['Multicolored']
Season-2,2022-09-01,3e1766e9-2fa7-4446-a255-7beea1467ece,Lion Sash,['White']
Season-2,2022-09-01,3e26c10b-179f-4a6e-bc8d-3ec1d6783fb9,Escape to the Wilds,['Multicolored']
Season-2,2022-09-01,3f3c77ad-fce8-4506-90e1-7ef71552a71c,Wheel of Fortune,['Red']
Season-2,2022-09-01,3faa8c5e-9e1b-4cee-b322-a033bf33dcbc,Hymn to Tourach,['Black']
Season-2,2022-09-01,3ff91245-57d8-4020-b260-495c938a515b,Treasure Cruise,['Blue']
Season-2,2022-09-01,400382a4-aea2-4827-b06a-1b0b3745908b,Noble Hierarch,['Green']
Season-2,2022-09-01,409fcd0c-8449-4623-8bf0-cd7ca0937a4a,Lavaclaw Reaches,['Lands']
Season-2,2022-09-01,416d2d51-8f29-4e95-b037-e8c32b081e6c,Mana Drain,['Blue']
Season-2,2022-09-01,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,"Nissa, Who Shakes the World",['Green']
Season-2,2022-09-01,4216656e-90e8-45fc-a0f6-0d0d79d0a021,Shelldock Isle,['Blue']
Season-2,2022-09-01,425bff89-ad15-4d22-bce9-a4a07dbafd87,Bomat Courier,['Red']
Season-2,2022-09-01,435cdb9a-ded1-4183-9118-5c26f168c20d,Grove of the Burnwillows,['Lands']
Season-2,2022-09-01,441f8b2f-c8cb-4340-a92f-116c2276e906,Frantic Search,['Blue']
Season-2,2022-09-01,44657ab1-0a6a-4a5f-9688-86f239083821,"Birgi, God of Storytelling // Harnfel, Horn of Bounty",['Red']
Season-2,2022-09-01,44afd414-cc69-4888-ba12-7ea87e60b1f7,Craterhoof Behemoth,['Green']
Season-2,2022-09-01,45026d57-0324-4312-8b86-2e7d4f581ee9,Marsh Flats,['Lands']
Season-2,2022-09-01,45340647-4d3e-4be1-b0e6-e40cc56a438b,Felidar Retreat,['White']
Season-2,2022-09-01,453de664-0f09-4772-a626-51d58d1173f3,Cogwork Librarian,['Colorless']
Season-2,2022-09-01,45f43bd0-d4d9-4a64-a829-f1ea3dfc9e90,"Nahiri, the Harbinger",['Multicolored']
Season-2,2022-09-01,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Mox Ruby,['Colorless']
Season-2,2022-09-01,470ca3f4-29aa-4c4c-8ff2-8cdd70c69943,Field of the Dead,['Lands']
Season-2,2022-09-01,4720b4f2-e6af-4223-9250-a0ed21ed5693,Pest Infestation,['Green']
Season-2,2022-09-01,47a6234f-309f-4e03-9263-66da48b57153,Solitude,['White']
Season-2,2022-09-01,47a929a4-b861-432c-a2f3-3125f8a2665b,Putrid Imp,['Black']
Season-2,2022-09-01,47c8e6c4-450b-4f8b-b897-5808fe935a90,Vampire Hexmage,['Black']
Season-2,2022-09-01,487116ab-b885-406b-aa54-56cb67eb3ca5,Scavenging Ooze,['Green']
Season-2,2022-09-01,493a5ca7-5f90-4af4-b6db-43ae09a2f2c9,Dark Ritual,['Black']
Season-2,2022-09-01,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,"Leovold, Emissary of Trest",['Multicolored']
Season-2,2022-09-01,4a08ca06-58db-4ce6-b490-be4bea8956a1,Sensei's Divining Top,['Colorless']
Season-2,2022-09-01,4a706ecf-3277-40e3-871c-4ba4ead16e20,Wrenn and Six,['Multicolored']
Season-2,2022-09-01,4acaef84-55d1-43dc-b10a-696182e6709b,Repeal,['Blue']
Season-2,2022-09-01,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Stomping Ground,['Lands']
Season-2,2022-09-01,4b0c6662-4dde-40a2-97e0-0318478c0367,Karn Liberated,['Colorless']
Season-2,2022-09-01,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Miscalculation,['Blue']
